key;nameKey;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;parent;parentKey;nubKey;scientificName;canonicalName;rank;status;synonym;higherClassificationMap;class
3154465;11672056;Plantae;Tracheophyta;Magnoliales;Annonaceae;Uvaria;Uvaria leptopoda;6;7707728.0;220.0;718.0;9291.0;3154216.0;3154465.0;Uvaria;3154216;3154465.0;Uvaria leptopoda (King) R.E.Fr.;Uvaria leptopoda;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3154216': 'Uvaria'};Magnoliopsida
7546421;11703809;Plantae;Tracheophyta;Malvales;Dipterocarpaceae;Vatica;Vatica lanceifolia;6;7707728.0;220.0;941.0;6645.0;3233905.0;7546421.0;Vatica;3233905;;Vatica lanceifolia (Roxb.) Blume;Vatica lanceifolia;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '941': 'Malvales', '6645': 'Dipterocarpaceae', '3233905': 'Vatica'};Magnoliopsida
2837251;6371552;Plantae;Tracheophyta;Asparagales;Orchidaceae;Liparis;;6;7707728.0;196.0;1169.0;7689.0;2837251.0;;Orchidaceae;7689;2837251.0;Liparis Rich.;Liparis;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae'};Liliopsida
7900591;4444241;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus louretana;6;7707728.0;220.0;691.0;6640.0;2984588.0;7900591.0;Ficus;2984588;;Ficus louretana Vasquez;Ficus louretana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '691': 'Rosales', '6640': 'Moraceae', '2984588': 'Ficus'};Magnoliopsida
2968737;3288960;Plantae;Tracheophyta;Fabales;Fabaceae;Dalbergia;Dalbergia rostrata;6;7707728.0;220.0;1370.0;5386.0;2968358.0;2968737.0;Dalbergia;2968358;2968737.0;Dalbergia rostrata Hassk.;Dalbergia rostrata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1370': 'Fabales', '5386': 'Fabaceae', '2968358': 'Dalbergia'};Magnoliopsida
3062330;6645555;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;;6;7707728.0;220.0;1414.0;4691.0;3062330.0;;Euphorbiaceae;4691;3062330.0;Mallotus Lour.;Mallotus;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4691': 'Euphorbiaceae'};Magnoliopsida
3190479;333849;Plantae;Tracheophyta;Sapindales;Meliaceae;Aglaia;;6;7707728.0;220.0;933.0;2397.0;3190479.0;;Meliaceae;2397;3190479.0;Aglaia Lour.;Aglaia;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '933': 'Sapindales', '2397': 'Meliaceae'};Magnoliopsida
4182972;8448467;Plantae;Tracheophyta;Laurales;Lauraceae;Machilus;Machilus declinata;6;7707728.0;220.0;407.0;6688.0;9419239.0;10759496.0;Machilus;9419239;4182972.0;Persea declinata (Blume) Kosterm.;Persea declinata;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '6688': 'Lauraceae', '9419239': 'Machilus', '10759496': 'Machilus declinata'};Magnoliopsida
5607664;4752132;Plantae;Tracheophyta;Lamiales;Lamiaceae;Gmelina;Gmelina lepidota;6;7707728.0;220.0;408.0;2497.0;2925650.0;5607664.0;Gmelina;2925650;5607664.0;Gmelina lepidota Scheff.;Gmelina lepidota;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '408': 'Lamiales', '2497': 'Lamiaceae', '2925650': 'Gmelina'};Magnoliopsida
2899979;11265146;Plantae;Tracheophyta;Gentianales;Rubiaceae;Timonius;Timonius timon;6;7707728.0;220.0;412.0;8798.0;2899734.0;2899947.0;Timonius;2899734;2899979.0;Timonius rumphii DC.;Timonius rumphii;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2899734': 'Timonius', '2899947': 'Timonius timon'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
2651193;11044762;Plantae;Tracheophyta;Polypodiales;Tectariaceae;Tectaria;;6;7707728.0;7228684.0;392.0;3229460.0;2651193.0;;Tectariaceae;3229460;2651193.0;Tectaria Cav.;Tectaria;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '3229460': 'Tectariaceae'};Polypodiopsida
8300447;1851590;Plantae;Tracheophyta;Malpighiales;Calophyllaceae;Calophyllum;Calophyllum leleanii;6;7707728.0;220.0;1414.0;4907584.0;3189443.0;8300447.0;Calophyllum;3189443;;Calophyllum leleanii P.F.Stevens;Calophyllum leleanii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4907584': 'Calophyllaceae', '3189443': 'Calophyllum'};Magnoliopsida
5357476;7061737;Plantae;Tracheophyta;Fabales;Fabaceae;Pongamia;Pongamia pinnata;6;7707728.0;220.0;1370.0;5386.0;7953486.0;2965911.0;Pongamia;7953486;5357476.0;Millettia pinnata (L.) Panigrahi;Millettia pinnata;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1370': 'Fabales', '5386': 'Fabaceae', '7953486': 'Pongamia', '2965911': 'Pongamia pinnata'};Magnoliopsida
5648782;3154433;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Pyrrosia;Pyrrosia nummularifolia;6;7707728.0;7228684.0;392.0;2368.0;3229304.0;5647970.0;Pyrrosia;3229304;5648782.0;Cyclophorus obovatus (Blume) Alderw.;Cyclophorus obovatus;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '2368': 'Polypodiaceae', '3229304': 'Pyrrosia', '5647970': 'Pyrrosia nummularifolia'};Polypodiopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
3189557;4598613;Plantae;Tracheophyta;Malpighiales;Clusiaceae;Garcinia;Garcinia lateriflora;6;7707728.0;220.0;1414.0;6646.0;3189556.0;3189557.0;Garcinia;3189556;3189557.0;Garcinia lateriflora Blume;Garcinia lateriflora;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6646': 'Clusiaceae', '3189556': 'Garcinia'};Magnoliopsida
3154465;11672056;Plantae;Tracheophyta;Magnoliales;Annonaceae;Uvaria;Uvaria leptopoda;6;7707728.0;220.0;718.0;9291.0;3154216.0;3154465.0;Uvaria;3154216;3154465.0;Uvaria leptopoda (King) R.E.Fr.;Uvaria leptopoda;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3154216': 'Uvaria'};Magnoliopsida
7900591;4444241;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus louretana;6;7707728.0;220.0;691.0;6640.0;2984588.0;7900591.0;Ficus;2984588;;Ficus louretana Vasquez;Ficus louretana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '691': 'Rosales', '6640': 'Moraceae', '2984588': 'Ficus'};Magnoliopsida
5341267;2843469;Plantae;Tracheophyta;Boraginales;Cordiaceae;Cordia;Cordia subcordata;6;7707728.0;220.0;7226464.0;4930453.0;2900865.0;5341267.0;Cordia;2900865;5341267.0;Cordia subcordata Lam.;Cordia subcordata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '7226464': 'Boraginales', '4930453': 'Cordiaceae', '2900865': 'Cordia'};Magnoliopsida
5557340;928926;Plantae;Tracheophyta;Ericales;Primulaceae;Ardisia;Ardisia tuberculata;6;7707728.0;220.0;1353.0;6674.0;3169458.0;5557340.0;Ardisia;3169458;5557340.0;Ardisia tuberculata Wall.;Ardisia tuberculata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1353': 'Ericales', '6674': 'Primulaceae', '3169458': 'Ardisia'};Magnoliopsida
7148550;5350139;Plantae;Tracheophyta;Polypodiales;Davalliaceae;Davallia;;6;7707728.0;7228684.0;392.0;3229325.0;7148551.0;;Davalliaceae;3229325;7148550.0;Humata Cav.;Humata;GENUS;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '3229325': 'Davalliaceae', '7148551': 'Davallia'};Polypodiopsida
7331080;926684;Plantae;Tracheophyta;Ericales;Primulaceae;Ardisia;Ardisia fuliginosa;6;7707728.0;220.0;1353.0;6674.0;3169458.0;7331080.0;Ardisia;3169458;7331080.0;Ardisia fuliginosa Blume;Ardisia fuliginosa;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1353': 'Ericales', '6674': 'Primulaceae', '3169458': 'Ardisia'};Magnoliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
2874105;2063025;Plantae;Tracheophyta;Malpighiales;Salicaceae;Casearia;;6;7707728.0;220.0;1414.0;6664.0;2874105.0;;Salicaceae;6664;2874105.0;Casearia Jacq.;Casearia;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6664': 'Salicaceae'};Magnoliopsida
5579869;17419127;Plantae;Tracheophyta;Celastrales;Celastraceae;Salacia;Salacia chinensis;6;7707728.0;220.0;950.0;6715.0;3169160.0;5414293.0;Salacia chinensis;5414293;5579869.0;Salacia chinensis var. latifolia (Wall. ex M.A.Lawson) Chakrab. & M.Gangop.;Salacia chinensis latifolia;VARIETY;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '950': 'Celastrales', '6715': 'Celastraceae', '3169160': 'Salacia', '5414293': 'Salacia chinensis'};Magnoliopsida
2335959;6371574;Animalia;Chordata;Scorpaeniformes;Liparidae;Liparis;;1;44.0;;590.0;8627.0;2335959.0;;Liparidae;8627;2335959.0;Liparis Scopoli, 1777;Liparis;GENUS;ACCEPTED;False;{'1': 'Animalia', '44': 'Chordata', '590': 'Scorpaeniformes', '8627': 'Liparidae'};
2899979;11265146;Plantae;Tracheophyta;Gentianales;Rubiaceae;Timonius;Timonius timon;6;7707728.0;220.0;412.0;8798.0;2899734.0;2899947.0;Timonius;2899734;2899979.0;Timonius rumphii DC.;Timonius rumphii;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2899734': 'Timonius', '2899947': 'Timonius timon'};Magnoliopsida
5607664;4752132;Plantae;Tracheophyta;Lamiales;Lamiaceae;Gmelina;Gmelina lepidota;6;7707728.0;220.0;408.0;2497.0;2925650.0;5607664.0;Gmelina;2925650;5607664.0;Gmelina lepidota Scheff.;Gmelina lepidota;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '408': 'Lamiales', '2497': 'Lamiaceae', '2925650': 'Gmelina'};Magnoliopsida
2651676;9472274;Plantae;Tracheophyta;Polypodiales;Pteridaceae;Pteris;;6;7707728.0;7228684.0;392.0;2367.0;2651676.0;;Pteridaceae;2367;2651676.0;Pteris L.;Pteris;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '2367': 'Pteridaceae'};Polypodiopsida
3083481;1418912;Plantae;Tracheophyta;Ericales;Lecythidaceae;Napoleonaea;;6;7707728.0;220.0;1353.0;3990.0;3083455.0;;Lecythidaceae;3990;3083481.0;Belvisia Desv.;Belvisia;GENUS;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1353': 'Ericales', '3990': 'Lecythidaceae', '3083455': 'Napoleonaea'};Magnoliopsida
5293576;1788280;Plantae;Tracheophyta;Arecales;Arecaceae;Calamus;Calamus lewisianus;6;7707728.0;196.0;552.0;7681.0;8494406.0;5293576.0;Calamus;8494406;5293576.0;Calamus lewisianus Griff.;Calamus lewisianus;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '552': 'Arecales', '7681': 'Arecaceae', '8494406': 'Calamus'};Liliopsida
5579869;17419127;Plantae;Tracheophyta;Celastrales;Celastraceae;Salacia;Salacia chinensis;6;7707728.0;220.0;950.0;6715.0;3169160.0;5414293.0;Salacia chinensis;5414293;5579869.0;Salacia chinensis var. latifolia (Wall. ex M.A.Lawson) Chakrab. & M.Gangop.;Salacia chinensis latifolia;VARIETY;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '950': 'Celastrales', '6715': 'Celastraceae', '3169160': 'Salacia', '5414293': 'Salacia chinensis'};Magnoliopsida
5571765;12756233;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus aurita;6;7707728.0;220.0;691.0;6640.0;2984588.0;5571765.0;Ficus;2984588;5571765.0;Ficus aurita Reinw. ex Blume;Ficus aurita;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '691': 'Rosales', '6640': 'Moraceae', '2984588': 'Ficus'};Magnoliopsida
3033976;6413413;Plantae;Tracheophyta;Laurales;Lauraceae;Litsea;;6;7707728.0;220.0;407.0;6688.0;3033976.0;;Lauraceae;6688;3033976.0;Litsea Lam.;Litsea;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '6688': 'Lauraceae'};Magnoliopsida
3062330;6645555;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;;6;7707728.0;220.0;1414.0;4691.0;3062330.0;;Euphorbiaceae;4691;3062330.0;Mallotus Lour.;Mallotus;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4691': 'Euphorbiaceae'};Magnoliopsida
5601451;6716747;Plantae;Tracheophyta;Myrtales;Melastomataceae;Macrolenes;Macrolenes reticulata;6;7707728.0;220.0;690.0;6683.0;3231468.0;5599312.0;Macrolenes;3231468;5601451.0;Marumia reticulata Blume;Marumia reticulata;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '690': 'Myrtales', '6683': 'Melastomataceae', '3231468': 'Macrolenes', '5599312': 'Macrolenes reticulata'};Magnoliopsida
7399230;10144294;Plantae;Marchantiophyta;Jungermanniales;Schistochilaceae;Schistochila;Schistochila aligera;6;9.0;126.0;381.0;2276.0;2689001.0;7399230.0;Schistochila;2689001;;Schistochila aligera (Nees & Blume) J.B.Jack & Steph.;Schistochila aligera;SPECIES;ACCEPTED;False;{'6': 'Plantae', '9': 'Marchantiophyta', '126': 'Jungermanniopsida', '381': 'Jungermanniales', '2276': 'Schistochilaceae', '2689001': 'Schistochila'};Jungermanniopsida
7286892;1930173;Plantae;Tracheophyta;Sapindales;Burseraceae;Canarium;Canarium latistipulatum;6;7707728.0;220.0;933.0;6659.0;3190431.0;7286892.0;Canarium;3190431;7286892.0;Canarium latistipulatum Ridl.;Canarium latistipulatum;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '933': 'Sapindales', '6659': 'Burseraceae', '3190431': 'Canarium'};Magnoliopsida
4260011;7000687;Plantae;Tracheophyta;Malvales;Malvaceae;Microcos;Microcos loerzingii;6;7707728.0;220.0;941.0;6685.0;7805702.0;4260011.0;Microcos;7805702;4260011.0;Microcos loerzingii Burret;Microcos loerzingii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '941': 'Malvales', '6685': 'Malvaceae', '7805702': 'Microcos'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
3033976;6413413;Plantae;Tracheophyta;Laurales;Lauraceae;Litsea;;6;7707728.0;220.0;407.0;6688.0;3033976.0;;Lauraceae;6688;3033976.0;Litsea Lam.;Litsea;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '6688': 'Lauraceae'};Magnoliopsida
7900591;4444241;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus louretana;6;7707728.0;220.0;691.0;6640.0;2984588.0;7900591.0;Ficus;2984588;;Ficus louretana Vasquez;Ficus louretana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '691': 'Rosales', '6640': 'Moraceae', '2984588': 'Ficus'};Magnoliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
8080672;2064126;Plantae;Tracheophyta;Malpighiales;Salicaceae;Casearia;Casearia glabra;6;7707728.0;220.0;1414.0;6664.0;2874105.0;8080672.0;Casearia;2874105;;Casearia glabra Roxb.;Casearia glabra;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6664': 'Salicaceae', '2874105': 'Casearia'};Magnoliopsida
8080672;2064126;Plantae;Tracheophyta;Malpighiales;Salicaceae;Casearia;Casearia glabra;6;7707728.0;220.0;1414.0;6664.0;2874105.0;8080672.0;Casearia;2874105;;Casearia glabra Roxb.;Casearia glabra;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6664': 'Salicaceae', '2874105': 'Casearia'};Magnoliopsida
7814192;11045914;Plantae;Tracheophyta;Polypodiales;Tectariaceae;Tectaria;Tectaria lobbii;6;7707728.0;7228684.0;392.0;3229460.0;2651193.0;7814192.0;Tectaria;2651193;;Tectaria lobbii (Hook.) Copel.;Tectaria lobbii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '3229460': 'Tectariaceae', '2651193': 'Tectaria'};Polypodiopsida
3233887;8516878;Plantae;Tracheophyta;Malvales;Thymelaeaceae;Phaleria;;6;7707728.0;220.0;941.0;2428.0;3233887.0;;Thymelaeaceae;2428;3233887.0;Phaleria Jack;Phaleria;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '941': 'Malvales', '2428': 'Thymelaeaceae'};Magnoliopsida
3123781;11725710;Plantae;Tracheophyta;Asterales;Asteraceae;Vernonia;;6;7707728.0;220.0;414.0;3065.0;3123781.0;;Asteraceae;3065;3123781.0;Vernonia Schreb.;Vernonia;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '414': 'Asterales', '3065': 'Asteraceae'};Magnoliopsida
7992683;9513946;Plantae;Marchantiophyta;Porellales;Lejeuneaceae;Spruceanthus;Spruceanthus sulcatus;6;9.0;126.0;377.0;6118.0;2688884.0;8340568.0;Spruceanthus;2688884;;Ptychanthus sulcatus (Nees) Nees;Ptychanthus sulcatus;SPECIES;SYNONYM;True;{'6': 'Plantae', '9': 'Marchantiophyta', '126': 'Jungermanniopsida', '377': 'Porellales', '6118': 'Lejeuneaceae', '2688884': 'Spruceanthus', '8340568': 'Spruceanthus sulcatus'};Jungermanniopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
5339952;7178774;Plantae;Tracheophyta;Gentianales;Rubiaceae;Morinda;Morinda longifolia;6;7707728.0;220.0;412.0;8798.0;2915429.0;5339952.0;Morinda;2915429;5339952.0;Morinda longifolia Craib;Morinda longifolia;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2915429': 'Morinda'};Magnoliopsida
3154465;11672056;Plantae;Tracheophyta;Magnoliales;Annonaceae;Uvaria;Uvaria leptopoda;6;7707728.0;220.0;718.0;9291.0;3154216.0;3154465.0;Uvaria;3154216;3154465.0;Uvaria leptopoda (King) R.E.Fr.;Uvaria leptopoda;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3154216': 'Uvaria'};Magnoliopsida
2803469;11696249;Plantae;Tracheophyta;Asparagales;Orchidaceae;Vanilla;Vanilla mexicana;6;7707728.0;196.0;1169.0;7689.0;2743233.0;2803469.0;Vanilla;2743233;2803469.0;Vanilla mexicana Mill.;Vanilla mexicana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '2743233': 'Vanilla'};Liliopsida
7900591;4444241;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus louretana;6;7707728.0;220.0;691.0;6640.0;2984588.0;7900591.0;Ficus;2984588;;Ficus louretana Vasquez;Ficus louretana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '691': 'Rosales', '6640': 'Moraceae', '2984588': 'Ficus'};Magnoliopsida
3039164;2532899;Plantae;Tracheophyta;Vitales;Vitaceae;Cissus;Cissus repens;6;7707728.0;220.0;7222050.0;6672.0;3039160.0;3039164.0;Cissus;3039160;3039164.0;Cissus repens Lam.;Cissus repens;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '7222050': 'Vitales', '6672': 'Vitaceae', '3039160': 'Cissus'};Magnoliopsida
4091609;7470651;Plantae;Tracheophyta;Lamiales;Bignoniaceae;Neosepicaea;Neosepicaea viticoides;6;7707728.0;220.0;408.0;6655.0;7298372.0;4091609.0;Neosepicaea;7298372;4091609.0;Neosepicaea viticoides Diels;Neosepicaea viticoides;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '408': 'Lamiales', '6655': 'Bignoniaceae', '7298372': 'Neosepicaea'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
